EmployeeID,FirstName,LastName,Department,JobTitle,HireDate,Salary,BonusPercent,City,State,Country,Email,PhoneNumber,PerformanceScore,ManagerID,LeavesTaken,OvertimeHours,ProjectsHandled,Gender,Age
936,Destiny,Andrews,IT,Manager,2023-10-25,112169.96,9.79,Heathertown,California,India,rachel11@martinez.info,(821)269-0276,Average,36,6,18,4,Female,47
937,Jennifer,Moore,HR,Coordinator,2025-07-09,76233.21,15.59,Jenkinston,Hawaii,India,markirwin@gmail.com,719-359-6121x99257,Excellent,8,0,16,4,Male,38
938,Lindsay,Gonzalez,HR,Analyst,2024-10-04,60602.91,6.97,New Steven,Pennsylvania,India,pamelaoconnor@payne.net,001-775-331-0911x100,Average,12,6,14,13,Female,58
939,Jennifer,Green,Operations,Executive,2024-10-28,38717.79,10.87,Emilybury,Maryland,India,mistyspencer@meyer.com,(993)304-3984x648,Average,8,17,24,3,Female,26
940,Anthony,Bryant,IT,Manager,2016-07-08,84975.58,15.95,South Amandaside,Nevada,India,stacywalker@gmail.com,(735)416-1453,Poor,6,6,4,2,Female,38
941,David,Khan,Marketing,Executive,2025-05-22,57052.79,11.7,Latashafurt,North Carolina,India,tara14@hotmail.com,(169)712-5355,Poor,42,16,3,14,Male,45
942,Nicholas,Randolph,Marketing,Manager,2025-03-20,79700.05,17.02,North Brianview,Maine,India,robinreese@yahoo.com,001-954-501-4673x5008,Average,6,8,29,4,Female,30
943,Charles,Cooper,IT,Executive,2018-12-25,106397.33,16.29,West Jeffreytown,Delaware,India,lrodriguez@cox-scott.com,404.899.9817x34531,Poor,19,10,19,15,Female,41
944,Jamie,Herrera,Operations,Analyst,2024-09-29,98389.55,15.84,Benjaminbury,Missouri,India,msimpson@hubbard.biz,001-467-141-5488x6166,Poor,15,10,21,10,Male,43
945,Meghan,Lara,HR,Executive,2018-05-26,71964.6,11.98,West Elizabeth,New York,India,stephensraymond@gmail.com,+1-184-472-4981x033,Excellent,34,12,12,7,Female,27
946,John,Scott,Finance,Manager,2017-09-08,85655.02,17.08,New Laura,Maryland,India,yjenkins@gmail.com,(932)556-1447x8935,Poor,1,24,25,11,Female,25
947,Laura,Gilbert,Operations,Coordinator,2016-04-07,95593.7,17.67,East Morgantown,New Mexico,India,john88@gmail.com,2245061810,Excellent,13,10,3,6,Female,48
948,Michael,Moreno,Finance,Developer,2018-01-14,79664.84,5.19,Port Jonburgh,Delaware,India,williamscurtis@hotmail.com,(446)811-2340,Excellent,22,14,30,10,Male,42
949,Jason,Long,HR,Manager,2017-12-17,94410.48,19.13,Ashleyton,Mississippi,India,joneskurt@olson.com,434-728-4733,Poor,41,29,8,9,Female,44
950,Teresa,Alexander,IT,Executive,2023-12-18,78175.71,16.64,Romeromouth,South Dakota,India,sheila33@yahoo.com,497.242.2098,Good,6,25,44,5,Male,54
951,Elizabeth,Wells,Marketing,Developer,2021-11-10,79009.93,16.92,Saundersbury,Nevada,India,ppatel@ferguson.org,(431)124-8129,Poor,32,23,4,7,Male,46
952,William,Velazquez,Finance,Analyst,2018-11-01,50087.4,13.93,New Nathantown,Missouri,India,tracymueller@summers-may.com,+1-267-705-9759x3427,Poor,20,7,6,2,Female,53
953,John,Mitchell,HR,Coordinator,2025-02-03,52637.24,9.94,New Carrieland,North Dakota,India,tammydavis@schmidt-lee.biz,+1-785-563-6954x69911,Average,18,17,46,4,Female,35
954,Rodney,Ward,Marketing,Executive,2022-07-09,107607.42,11.18,Sarahmouth,Mississippi,India,carlyhuerta@martin.info,+1-252-081-2716x126,Average,40,3,34,4,Male,51
955,Vanessa,Young,IT,Executive,2017-04-08,58235.5,6.07,East Olivia,Florida,India,parksdebbie@clark-robinson.com,727-577-2805,Average,32,26,40,4,Female,46
956,Crystal,Tran,HR,Developer,2021-01-31,78240.33,10.19,Jennifertown,Florida,India,ginashaffer@hodge-clark.com,+1-330-466-6008x01673,Average,9,6,46,9,Female,22
957,Kathleen,Sanchez,HR,Analyst,2021-10-12,71781.09,12.85,West Maryberg,Montana,India,mark62@yahoo.com,763.044.5842,Excellent,35,18,19,13,Male,35
958,Julie,Delacruz,Operations,Coordinator,2023-01-04,88253.51,13.44,North Edwardville,North Dakota,India,padillakimberly@austin.com,221-964-1999x2799,Poor,42,27,0,8,Male,29
959,Mercedes,Ruiz,Operations,Executive,2022-10-25,38520.69,18.8,Lake Tara,North Dakota,India,zsmith@brown-wall.com,(163)031-5731x366,Excellent,34,20,21,15,Male,53
960,David,Howard,IT,Analyst,2022-12-11,78648.62,13.32,Jamesville,Louisiana,India,wilsontimothy@yahoo.com,001-405-912-3348x01874,Average,29,15,50,11,Male,44
961,Alicia,Hamilton,HR,Analyst,2025-04-06,113618.71,5.1,Stephenstad,Montana,India,danielmora@gmail.com,(805)614-2896x616,Excellent,11,9,48,15,Female,46
962,Michael,Walls,IT,Manager,2021-10-07,38025.64,11.25,Port Alexandershire,Nevada,India,elizabeth93@rogers-payne.info,+1-064-651-3143x5941,Good,33,30,21,15,Female,56
963,Tina,Lewis,IT,Executive,2016-01-21,108303.51,18.06,Lake Barbaraview,Vermont,India,bkirby@gmail.com,(544)599-4382,Poor,44,17,36,12,Female,56
964,Andre,Washington,Operations,Analyst,2019-09-13,62280.77,14.1,Lisafurt,Kansas,India,theresablack@hotmail.com,(903)136-8789x407,Poor,15,2,20,1,Female,45
965,Lee,Callahan,HR,Developer,2025-01-03,36504.95,17.27,East Noah,Kentucky,India,jadams@callahan.com,185.648.6146,Average,12,23,42,9,Male,35
966,Terry,Marshall,HR,Developer,2016-12-26,75191.21,5.92,Stephanieview,North Dakota,India,ryantabitha@powell.com,066.143.5162x7055,Poor,4,19,36,5,Male,22
967,Matthew,Cox,IT,Analyst,2017-06-17,55524.99,15.54,Wilsonmouth,Kansas,India,georgemonica@hotmail.com,(887)524-5995x17441,Excellent,30,24,10,15,Male,29
968,Kevin,Harper,IT,Executive,2020-10-05,48578.21,10.79,Rebekahchester,North Dakota,India,lwilliams@kennedy.com,001-769-485-3304x746,Poor,45,4,29,8,Male,52
969,Sara,Taylor,Operations,Manager,2021-07-16,83989.03,14.25,South Michaelborough,Kentucky,India,bgarza@hill.net,(321)861-8203x83551,Good,36,18,42,12,Female,57
970,Laurie,Ramirez,Finance,Analyst,2015-12-28,90949.37,16.75,Port John,Connecticut,India,isloan@moreno.org,932.203.7820x05004,Average,14,5,27,11,Female,33
971,Vanessa,Hill,Marketing,Analyst,2021-11-26,119085.59,14.01,Morrisonland,Arkansas,India,caldwellrobin@thomas-mendoza.org,(192)554-4107x547,Excellent,36,14,38,1,Male,46
972,Daniel,Cortez,Finance,Analyst,2024-07-22,102538.14,15.29,Lake Andreafurt,Maryland,India,petersimmons@king-price.org,001-331-887-2161x944,Average,47,5,31,7,Male,46
973,Derek,Richardson,Finance,Executive,2023-10-27,106124.95,13.83,Evansborough,Minnesota,India,wthomas@yahoo.com,(259)592-0078,Average,9,20,9,15,Female,51
974,Leroy,Anderson,HR,Analyst,2018-11-17,59397.55,16.27,Bonnietown,South Carolina,India,bradymaureen@yahoo.com,(654)478-4465x9246,Average,34,4,2,8,Female,35
975,Jonathan,Nguyen,HR,Coordinator,2023-03-27,119727.43,9.42,Mitchellborough,Minnesota,India,ryan63@johnson.com,437-238-1939x31305,Average,9,4,23,4,Male,59
976,Danielle,Estrada,HR,Developer,2024-03-12,114414.04,17.06,South Russell,Alabama,India,simshannah@sandoval.com,466-677-4723x842,Excellent,20,11,44,11,Female,23
977,Robert,Daniels,Marketing,Developer,2017-03-05,49898.64,14.76,West Jennifer,Mississippi,India,iburnett@garcia.com,377.723.8567x257,Average,15,16,8,12,Female,49
978,Rachel,Reynolds,IT,Analyst,2021-09-29,114817.22,9.28,Nelsonbury,Maryland,India,victor96@hotmail.com,+1-138-651-7875,Poor,45,8,44,5,Male,39
979,Anthony,Sampson,Marketing,Analyst,2018-01-01,49810.0,18.74,Lake Deanna,Michigan,India,beansusan@hotmail.com,261.148.3763x92000,Poor,21,23,2,2,Female,49
980,Adam,Wood,IT,Developer,2024-04-22,115810.14,7.95,East Kathleen,Connecticut,India,dominguezrhonda@yahoo.com,931.619.0256x4089,Excellent,43,18,38,11,Female,22
981,Misty,Pitts,Marketing,Coordinator,2019-07-18,57111.41,8.93,New Michaelchester,New York,India,agomez@hotmail.com,328-147-3642x3867,Excellent,26,12,47,3,Male,24
982,Bradley,Kim,HR,Executive,2017-05-13,110045.03,8.21,Robertsonton,Delaware,India,gregorylewis@love-thompson.biz,+1-115-750-9288x05797,Average,46,23,33,10,Female,31
983,Dustin,West,Finance,Executive,2022-04-21,110476.92,13.86,Port John,Illinois,India,kennedyrobert@gmail.com,(982)352-7548,Good,28,17,35,8,Female,49
984,Theresa,Anthony,Finance,Manager,2017-02-02,33264.41,13.27,Gonzalezborough,Hawaii,India,thomaswarner@nguyen.com,433.497.8899,Good,33,22,50,15,Male,28
985,Mary,Sampson,Marketing,Analyst,2021-10-08,88216.04,17.73,Whiteburgh,Illinois,India,johnsonjamie@jones.net,947-865-7280,Average,10,30,1,3,Male,60
986,Theodore,Gonzalez,Marketing,Manager,2021-08-06,78280.26,12.18,East Samanthaborough,Mississippi,India,ivalencia@whitaker-allen.com,+1-313-470-7155x34416,Excellent,47,18,31,13,Female,37
987,Randall,Curry,HR,Manager,2025-02-12,88097.61,7.11,Daughertyside,Vermont,India,rbell@hotmail.com,799-739-1996,Poor,23,18,13,6,Female,54
988,Jennifer,Moore,HR,Analyst,2024-07-25,108968.03,5.87,Wilsonfort,Oregon,India,ahayes@krueger.com,(799)132-1255x32527,Excellent,9,6,28,13,Female,37
989,Kimberly,Curry,Operations,Coordinator,2015-11-06,56935.34,16.83,Leeton,North Carolina,India,tward@black-morgan.net,001-307-868-0764x08903,Poor,23,29,48,13,Male,59
990,Andrew,Reed,Finance,Developer,2020-11-01,76657.32,5.03,Michaelfurt,Kansas,India,haroldrobinson@johnston.com,007-636-2173x1730,Poor,16,13,3,1,Female,51
991,Joshua,Campbell,Finance,Executive,2021-12-09,105569.93,11.08,South Rebecca,Kansas,India,foxdonald@hill.info,530-629-1608x532,Poor,10,30,43,6,Male,54
992,Sarah,Richardson,Finance,Executive,2016-05-07,72891.4,6.66,Kevinmouth,Louisiana,India,alex49@yahoo.com,091.892.2016,Average,47,26,49,12,Male,37
993,Theresa,Dickerson,IT,Coordinator,2019-03-28,57326.71,17.1,East Cherylfurt,Arkansas,India,mistystone@hotmail.com,(900)652-0483x0382,Average,3,21,9,15,Female,43
994,Frank,Williams,Operations,Executive,2015-11-13,43353.53,15.23,Port Alexandra,Oklahoma,India,amanda65@hotmail.com,(692)197-7674,Poor,49,24,34,1,Female,38
995,Anthony,Tyler,Finance,Executive,2018-03-03,35357.52,9.97,South Steven,Utah,India,martinkeith@yahoo.com,206-988-6308x3850,Average,17,12,29,7,Male,49
996,Melissa,Wells,Finance,Coordinator,2018-11-17,99381.83,19.3,Howellfort,Illinois,India,matthew57@yahoo.com,(191)932-3205x51451,Average,44,26,33,9,Male,42
997,Anna,Neal,Marketing,Analyst,2023-11-28,52027.67,8.91,Mooreview,Michigan,India,jacksonmichelle@gmail.com,(201)504-6017,Average,14,1,1,8,Female,58
998,Jason,Moore,Operations,Coordinator,2025-01-27,117488.63,8.3,West Linda,Montana,India,mcintyremisty@hudson.com,001-768-515-5769x418,Good,49,0,38,12,Male,28
999,Richard,Ellis,Operations,Developer,2024-06-12,89394.65,6.81,Henryfurt,Missouri,India,mcdonalddonna@hotmail.com,+1-261-528-4166x7012,Excellent,23,4,47,14,Female,45
1000,Molly,Chambers,HR,Executive,2017-06-24,72759.21,10.44,Gonzalezberg,New York,India,wendymiller@hotmail.com,+1-617-680-1091x124,Good,6,13,11,11,Female,41
